,ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
522,,,2025-11-18,J C ENRICHMENT LLP,J C ENRICHMENT,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-11-2016,T16LL2086E,85509,0,,,,,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,350 YISHUN AVENUE 11,235,760350,350 YISHUN AVENUE 11 09-235 Singapore 760350,235,760350,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
523,,,2025-11-18,GEARBOX EDUTECH PTE. LTD.,GEARBOX EDUTECH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,31-12-2019,201943991N,85509,62011,,,,https://gearboxlearning.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 ANSON ROAD,03,79903,10 Anson Road International Plaza Virtual Business Address 33-03 Singapore 079903,03,79903,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
524,,,2025-11-18,NORTHWOOD MEDIA,NORTHWOOD MEDIA,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,28-11-2007,53105566C,85509,0,,,,https://www.northwoodsmedia.com/,SME,,https://www.instagram.com/northwoodmedia/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,315 OUTRAM ROAD,06,169074,315 OUTRAM ROAD TAN BOON LIAT BUILDING 01-06 Singapore 169074,06,169074,,,,,,info@northwoodsmedia.com,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
525,,,2025-11-18,HO KAANG INTERNATIONAL EDUCATION & CONSULTANCY PTE. LTD.,HO KAANG EDUCATION & CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,12-03-2024,202409709K,85509,85402,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,7 TEMASEK BOULEVARD,07,038987,7 TEMASEK BOULEVARD SUNTEC TOWER ONE 12-07 Singapore 038987,07,038987,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
526,,,2025-11-18,TONG TONG EDU PTE. LTD.,TONG TONG EDU,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-06-2024,202423822M,85509,64202,,,,https://tongtong.sg/,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,2 HAVELOCK ROAD,07,059763,16 COLLYER QUAY COLLYER QUAY CENTRE 12-01 Singapore 049318,07,059763,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
527,,,2025-11-18,SHAOWEN NG,SHAOWEN NG,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,09-12-2024,53495751W,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 BUKIT BATOK STREET 41,26,657977,10 BUKIT BATOK STREET 41 LE QUEST 13-26 Singapore 657977,26,657977,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
528,,,2025-11-18,ROCHELLE HOPE,ROCHELLE HOPE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-08-2005,53049938W,85509,0,,,,,SME,https://www.facebook.com/rochelle.hope.5/,https://www.instagram.com/suddenlyshelly/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,3 SIMEI STREET 3,13,529891,3 SIMEI STREET 3 EASTPOINT GREEN 10-13 Singapore 529891,13,529891,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
529,,,2025-11-18,MIG ACCESS LLP,MIG ACCESS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-09-2010,T10LL1521F,85509,0,,,,,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,185B THOMSON ROAD,,307629,THOMSON ROAD Singapore 307629,,307629,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
530,,,2025-11-18,PHI FENJI PTE. LTD.,PHI FENJI,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,28-02-2025,202508834R,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,15 SCOTTS ROAD,01,228218,15 SCOTTS ROAD 15 SCOTTS 08-01 Singapore 228218,01,228218,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
531,,,2025-11-18,P&D SYSTEMS PTE. LTD.,P&D,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,29-06-2021,202122595D,85509,85409,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,3 PHILLIP STREET,04,048693,3 PHILLIP STREET ROYAL GROUP BUILDING 10-04 Singapore 048693,04,048693,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
532,,,2025-11-18,LEARNING CHAMPS ENTERPRISE LLP,LEARNING CHAMPS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,23-04-2015,T15LL0658G,85509,0,,,,,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,170 UPPER BUKIT TIMAH ROAD,K41,588179,170 UPPER BUKIT TIMAH ROAD BUKIT TIMAH SHOPPING CENTRE 05-K41 Singapore 588179,K41,588179,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
533,,,2025-11-18,THE NURTURE HUB PTE. LTD.,THE NURTURE HUB,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,15-10-2024,202442415N,85509,0,,,,https://www.mycareersfuture.gov.sg/job/education-training/fun-learners-school-teacher-nurture-hub-095199d9b15f7ee84ad16d35424a4b73,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,300 TAMPINES AVENUE 5,03,529653,300 TAMPINES AVENUE 5 INCOME AT TAMPINES JUNCTION 05-03 Singapore 529653,03,529653,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
534,,,2025-11-18,PRAXIUM (PTE. LTD.),PRAXIUM,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-08-2015,201532624E,85509,85409,,,,https://praxium.co/,SME,https://www.facebook.com/praxiumsg,https://www.instagram.com/praxiumsg/,https://sg.linkedin.com/company/praxium-education,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,7 KAKI BUKIT ROAD 1,08,415937,7 KAKI BUKIT ROAD 1 B1-08 Singapore 415937,08,415937,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
535,,,2025-11-18,MTSL SOLUTIONS PTE. LTD.,MTSL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-12-2023,202350124N,85501,85509,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,101A UPPER CROSS STREET,11,058358,101A UPPER CROSS STREET PEOPLE'S PARK CENTRE 09-11 Singapore 058358,11,058358,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
536,,,2025-11-18,JINTI INTERNATIONAL PTE. LTD.,JINTI,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-08-2024,202431355R,85501,10109,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,213 GUILLEMARD ROAD,16,399733,213 GUILLEMARD ROAD GUILLEMARD SUITES 01-16 Singapore 399733,16,399733,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
537,,,2025-11-18,HONGJIN INTERNATIONAL CONSULTING PTE. LTD.,HONGJIN CONSULTING,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,11-05-2025,202520407W,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,1 NORTH BRIDGE ROAD,05,179094,1 NORTH BRIDGE ROAD HIGH STREET CENTRE 06-05 Singapore 179094,05,179094,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
538,,,2025-11-18,DONG SHAN CULINARY TRAINING PTE. LTD.,DONG SHAN CULINARY TRAINING,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,29-08-2025,202538531N,85403,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tertiary Education,"B2C, Offline",,,,,,73 UPPER PAYA LEBAR ROAD,01,534818,73 UPPER PAYA LEBAR ROAD CENTRO BIANCO 07-01 Singapore 534818,01,534818,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
539,,,2025-11-18,TORU ACHIEVERS ACADEMY PTE. LTD.,TORU ACHIEVERS ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,22-02-2010,201003789N,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,170 UPPER BUKIT TIMAH ROAD,56,588179,170 UPPER BUKIT TIMAH ROAD BUKIT TIMAH SHOPPING CENTRE 03-56 Singapore 588179,56,588179,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
540,,,2025-11-18,NEWONE EDUCATION PTE. LTD.,NEWONE EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,27-03-2023,202311502H,85509,70102,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,293A BUKIT BATOK STREET 21,510,651293,293A BUKIT BATOK STREET 21 SKYPEAK @ BUKIT BATOK 10-510 Singapore 651293,510,651293,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
541,,,2025-11-18,NEMONE LANGUAGE SCHOOL,NEMONE LANGUAGE SCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,23-11-2022,53459278C,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,60 PAYA LEBAR ROAD,54,409051,60 Paya Lebar Road Paya Lebar Square Virtual Business Address 07-54 Singapore 409051,54,409051,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
542,,,2025-11-18,ALEXIS ZH INTERNATIONAL LLP,ALEXIS ZH,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-04-2024,T24LL0394B,85509,85403,,,,,Startbud,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,10 BOON LAY DRIVE,31,649929,10 BOON LAY DRIVE SUMMERDALE 11-31 Singapore 649929,31,649929,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
543,,,2025-11-18,YESHUA LANGUAGE AIDE,YESHUA LANGUAGE AIDE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,05-04-2022,53448839X,85509,82303,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,77 HIGH STREET,07,179433,77 HIGH STREET HIGH STREET PLAZA 10-07 Singapore 179433,07,179433,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
544,,,2025-11-18,ONE TREE EDUCATION HOLDINGS PTE. LTD.,ONE TREE EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,03-02-2023,202304018E,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,27 PUNGGOL FIELD WALK,,828649,27 PUNGGOL FIELD WALK Singapore 828649,,828649,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
545,,,2025-11-18,RICHLY,RICHLY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-05-2018,53381835D,85509,0,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,7 KIM TIAN ROAD,08,168592,7 KIM TIAN ROAD HIGHLINE RESIDENCES 22-08 Singapore 168592,08,168592,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
546,,,2025-11-18,DR LIN PIANO ACADEMY,DR LIN PIANO ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-11-2023,53476971C,85509,0,,,,https://linhengyue.com/,Startbud,,https://www.instagram.com/pianist_linlin/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,722 BEDOK RESERVOIR ROAD,,470722,722 BEDOK RESERVOIR ROAD Singapore 470722,,470722,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
547,,,2025-11-18,SPOT ON KIDS PTE. LTD.,SPOT ON KIDS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-09-2022,202232444R,85509,63203,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,336 SMITH STREET,303,50336,,303,50336,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
548,,,2025-11-18,CROWN LEARNING HUB,CROWN LEARNING HUB,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,23-08-2023,53472508B,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,29 PASIR RIS STREET 72,18,518768,430 TAMPINES STREET 41 12-519 Singapore 520430,18,518768,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
549,,,2025-11-18,ENROLNET PTE. LIMITED,ENROLNET,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-05-2022,202216138M,85501,85509,,,,https://www.enrolnet.com/,SME,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,10 ANSON ROAD,07,079903,10 Anson Road International Plaza Virtual Business Address 11-07 Singapore 079903,07,079903,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
550,,,2025-11-18,ALPHA PAW PROCUREMENT CONSULTANCY LLP,ALPHA PAW PROCUREMENT CONSULTANCY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,30-07-2010,T10LL1304B,96094,0,,,,,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Services,Services,Other Personal Service Activities,"B2C, Offline",,,,,,63 HILLVIEW AVENUE,02B,669569,63 HILLVIEW AVENUE LAM SOON INDUSTRIAL BUILDING 10-02B Singapore 669569,02B,669569,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
551,,,2025-11-18,MELONCRATES PRIVATE LIMITED,MELONCRATES,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-08-2019,201926790G,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,798 WOODLANDS DRIVE 72,75,730798,798 WOODLANDS DRIVE 72 05-75 Singapore 730798,75,730798,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
552,,,2025-11-18,CHILDREN'S' CORNER PTE. LTD.,CHILDRENS CORNER,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,06-03-2025,202509873M,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,2 PANDAN VALLEY,204,597626,2 PANDAN VALLEY ACACIA COURT 01-204 Singapore 597626,204,597626,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
553,,,2025-11-18,ATHLETHINK PTE. LTD.,ATHLETHINK,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,11-06-2025,202525389H,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,78 HOUGANG AVENUE 7,31,534260,78 HOUGANG AVENUE 7 THE FLORIDA 14-31 Singapore 534260,31,534260,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
554,,,2025-11-18,CHUAN EDUCATIONAL SERVICES,CHUAN EDUCATIONAL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,29-04-2015,53295211A,85509,85501,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,22 MARSILING DRIVE,111,730022,22 MARSILING DRIVE 06-111 Singapore 730022,111,730022,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
555,,,2025-11-18,MAPLEBEAR JUNIORS PTE. LTD.,MAPLEBEAR JUNIORS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,06-06-2016,201615391N,88911,88912,,,,https://www.mycareersfuture.gov.sg/job/education-training/early-childhood-educator-maplebear-juniors-34d2e502e33ca424606eef1ea6b729a4,SME,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,351 BRADDELL ROAD,01,579713,351 BRADDELL ROAD 351 ON BRADDELL 03-01 Singapore 579713,01,579713,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
556,,,2025-11-18,SCIENCE SCHOLARS ACADEMY,SCIENCE SCHOLARS ACADEMY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,20-08-2024,53490394X,85509,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,85 GERALD DRIVE,85,799018,85 GERALD DRIVE 01-85 Singapore 799018,85,799018,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
557,,,2025-11-18,FINOVA TECH PTE. LTD.,FINOVA,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-08-2023,202331763C,85509,62022,,,,https://www.finova.com.sg/,Startbud,,,https://sg.linkedin.com/company/finovatech,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,61 KAKI BUKIT AVENUE 1,03,417943,61 KAKI BUKIT AVENUE 1 SHUN LI INDUSTRIAL PARK 03-03 Singapore 417943,03,417943,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
558,,,2025-11-18,RELATIVE SC,RELATIVE SC,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-02-2025,53498002C,85509,74909,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,79E TOA PAYOH CENTRAL,75,315079,79E TOA PAYOH CENTRAL CENTRAL HORIZON 29-75 Singapore 315079,75,315079,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
559,,,2025-11-18,THE NUGGETS ENRICHMENT LAB PTE. LTD.,THE NUGGETS ENRICHMENT LAB,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-05-2025,202520137M,85509,85409,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,620 HOUGANG AVENUE 8,268,530620,620 HOUGANG AVENUE 8 01-274 Singapore 530620,268,530620,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
560,,,2025-11-18,SGMATHS.SG PRIVATE LIMITED,SGMATHS,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-06-2025,202525737C,85509,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,118 TECK WHYE LANE,758,680118,118 TECK WHYE LANE 05-758 Singapore 680118,758,680118,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
561,,,2025-11-18,E-WORLD EDUCATIONAL SCHOOL PTE. LTD.,E-WORLD EDUCATIONAL SCHOOL,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,29-03-2003,200302924C,85501,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,135 JURONG GATEWAY ROAD,319,600135,135 JURONG GATEWAY ROAD 04-319 Singapore 600135,319,600135,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
562,,,2025-11-18,RHETORIQUE LLP,RHETORIQUE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,02-01-2008,T08LL0017B,85509,0,,,,,SME,,,,,LIMITED LIABILITY PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,205 HENDERSON ROAD,01,159549,205 HENDERSON ROAD HENDERSON INDUSTRIAL PARK 02-01 Singapore 159549,01,159549,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
563,,,2025-11-18,NEXUS VANTAGE HOLDINGS PTE. LTD.,NEXUS VANTAGE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,10-07-2025,202529871G,85501,70201,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,10 ANSON ROAD,08,079903,10 ANSON ROAD INTERNATIONAL PLAZA 14-08 Singapore 079903,08,079903,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
564,,,2025-11-18,STHINK PTE. LTD.,STHINK,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,16-06-2023,202323691W,88912,85409,,,,,Startbud,,,,,LOCAL COMPANY,Others,Hospital,Social Services (Without Accommodations),"B2C, Offline",,,,,,3 PHILLIP STREET,02,048693,3 PHILLIP STREET ROYAL GROUP BUILDING 09-02 Singapore 048693,02,048693,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
565,,,2025-11-18,KLEOS AD ASTRA,KLEOS AD ASTRA,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,04-09-2022,53455696E,85509,70205,,,,https://www.mycareersfuture.gov.sg/job/education-training/general-paper-teacher-jobs-singapore-general-paper-tutor-jobs-general-paper-tuition-assignments-work-home-general-paper-teacher-job-kleos-ad-astra-09df0dcad62ca93012f8330d4162dba5,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,2 VENTURE DRIVE,02,608526,2 Venture Drive Vision Exchange Virtual Business Address 14-02 Singapore 608526,02,608526,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
566,,,2025-11-18,OPEN DOORS (MONTESSORI) PTE. LTD.,OPEN DOORS MONTESSORI,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,08-11-2022,202239764Z,85509,0,,,,https://www.opendoors.sg/,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,37 SPRINGSIDE PLACE,,786440,37 SPRINGSIDE PLACE Singapore 786440,,786440,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
567,,,2025-11-18,SKILLISTRY PTE. LTD.,SKILLISTRY,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,25-07-2025,202532385N,85501,0,,,,,Startbud,,,,,LOCAL COMPANY,Others,Educational,Industry-Specific Vocational & Professional Training,"B2C, Offline",,,,,,2 YISHUN INDUSTRIAL STREET 1,29,768159,2 YISHUN INDUSTRIAL STREET 1 NORTH POINT BIZHUB 07-29 Singapore 768159,29,768159,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
568,,,2025-11-18,ASIA EC (USQ) PTE. LTD.,ASIA EC USQ,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,01-08-2014,201422503M,85509,0,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,4 LORONG 7 TOA PAYOH,125,310004,4 LORONG 7 TOA PAYOH TOA PAYOH COURT 01-125 Singapore 310004,125,310004,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
569,,,2025-11-18,ALL IN ONE EDUCATION GROUP,ALL IN ONE EDUCATION,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,15-07-2023,53470554E,85509,0,,,,,Startbud,https://www.facebook.com/groups/allinoneeducation/,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,625 ALJUNIED ROAD,07,389836,625 ALJUNIED ROAD ALJUNIED INDUSTRIAL COMPLEX 02-07 Singapore 389836,07,389836,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
570,,,2025-11-18,THE TODA'S TABLE,THE TODAS TABLE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,21-11-2022,53459159X,85403,46309,,,,https://www.straitstimes.com/singapore/3-highlights-from-temasek-polytechnics-refreshed-culinary-training-facility,Startbud,,https://www.instagram.com/todajanyam/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Others,Educational,Tertiary Education,"B2C, Offline",,,,,,804 TAMPINES AVENUE 4,53,520804,804 TAMPINES AVENUE 4 TAMPINES POLYVIEW 04-53 Singapore 520804,53,520804,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
571,,,2025-11-18,ANCHOR OF LIFE VENTURE PTE. LTD.,ANCHOR OF LIFE VENTURE,,TeleSales,Shafiqah,Offline Sources,Web Scrapping,13-04-2017,201710488N,85509,62011,,,,,SME,,,,,LOCAL COMPANY,Others,Educational,Tuition & Enrichment Centers,"B2C, Offline",,,,,,808 FRENCH ROAD,151,200808,808 FRENCH ROAD KITCHENER COMPLEX 06-151 Singapore 200808,151,200808,,,,,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",No,
